TrendDate,speed,load,pressure,temp1,temp2,temp3,temp4
2026-04-22 06:15:00+00,67.09999847,44.29999924,225.3000031,175.1000061,175,175.1999969,175
2026-04-22 06:14:00+00,65.30000305,42.59999847,226.1999969,175.1999969,174.8999939,175.1999969,175.1000061
2026-04-22 06:13:00+00,67.09999847,44.79999924,226.8999939,175.1999969,174.8999939,174.6000061,175.1999969
2026-04-22 06:12:00+00,69.5,44.70000076,226.3999939,174.8000031,175,174.5,175.1999969
2026-04-22 06:11:00+00,69.19999695,43.5,225.3000031,174.8000031,175.1000061,174.3000031,175.1000061
2026-04-22 06:10:00+00,66.09999847,44.20000076,223.6000061,175,175.1000061,174.1999969,175
2026-04-22 06:09:00+00,69.40000153,43.70000076,224.3000031,175,174.8999939,173.8000031,175.1000061
2026-04-22 06:08:00+00,65.69999695,43.90000153,224.3000031,175.3000031,175,174.3999939,175.1000061
2026-04-22 06:07:00+00,73.19999695,45.40000153,224.3999939,175.1999969,175.1000061,174.8000031,175
2026-04-22 06:06:00+00,67.09999847,44.29999924,224.6000061,174.8999939,175.1999969,174.8000031,175
2026-04-22 06:05:00+00,64.59999847,43.29999924,223.3999939,175,175.1000061,175.6999969,175
2026-04-22 06:04:00+00,70,44.59999847,221.5,175,174.8999939,175.3000031,175
2026-04-22 06:03:00+00,69.90000153,45.29999924,221.6999969,175,174.6999969,174.6999969,175
2026-04-22 06:02:00+00,68.09999847,44.5,222.3000031,175,174.8999939,174.6999969,175
2026-04-22 06:01:00+00,65.5,44.5,223.3999939,175.1000061,175,174.8000031,175.1000061
2026-04-22 06:00:00+00,66.40000153,44.09999847,224.8999939,175,175,174.8000031,175.1000061
2026-04-22 05:59:00+00,66.90000153,44.40000153,224.3999939,174.6999969,174.8000031,174.6000061,175
2026-04-22 05:58:00+00,63.70000076,43.59999847,224,175,174.8000031,174.1999969,175
2026-04-22 05:57:00+00,66.80000305,44,223.3000031,175.1000061,174.8999939,174.3999939,174.8999939
2026-04-22 05:56:00+00,68,44.09999847,223.6999969,175.1999969,175.1999969,175,174.8999939
2026-04-22 05:55:00+00,68.90000153,43.29999924,224.3999939,175,175.3000031,175.3000031,174.8000031
2026-04-22 05:54:00+00,65.69999695,43.59999847,225.8999939,175,175.3000031,174.6999969,174.8000031
2026-04-22 05:53:00+00,67.19999695,44.59999847,225.3999939,174.8999939,175.1999969,174.8000031,174.8000031
2026-04-22 05:52:00+00,67.19999695,44.59999847,225.8000031,175.1000061,175,174.8999939,174.8000031
2026-04-22 05:51:00+00,65.5,44.40000153,224.1000061,174.8999939,174.8000031,174.6000061,174.8999939
2026-04-22 05:50:00+00,70.90000153,44.79999924,224.8000031,174.8999939,174.8000031,174.5,175
2026-04-22 05:49:00+00,67.40000153,43.59999847,225,174.8999939,174.8999939,174.1000061,175.1000061
2026-04-22 05:48:00+00,67.59999847,44.70000076,226.1000061,175.1000061,175.1000061,174.1999969,175
2026-04-22 05:47:00+00,70.30000305,46.70000076,225.8999939,175.3000031,175.1000061,174,175
2026-04-22 05:46:00+00,71.69999695,45.70000076,225.8999939,175.1999969,175,174,175
2026-04-22 05:45:00+00,69.19999695,43.59999847,224.3000031,175.1000061,174.8999939,175.3999939,175.1000061
2026-04-22 05:44:00+00,67.40000153,45.29999924,224.3999939,175,174.8999939,175.3999939,175.1000061
2026-04-22 05:43:00+00,69,44.59999847,223.3999939,175,175,174.6000061,175
2026-04-22 05:42:00+00,71,45.5,224.8000031,175.3000031,175,173.8000031,175
2026-04-22 05:41:00+00,70.19999695,44.59999847,225.1000061,175.1999969,175,173.8000031,174.8999939
2026-04-22 05:40:00+00,67,44.29999924,225.8000031,174.8000031,175,174.3000031,174.8999939
2026-04-22 05:39:00+00,66.19999695,43.40000153,225.3000031,174.5,175.1000061,174.8000031,175.1000061
2026-04-22 05:38:00+00,74.5,47,224.1000061,174.5,175.1999969,175.5,175.1999969
2026-04-22 05:37:00+00,74.5,48.90000153,225,175.1000061,175,174.3000031,175.1999969
2026-04-22 05:36:00+00,71.09999847,46,224.6999969,175.1000061,174.8000031,174,175
2026-04-22 05:35:00+00,67.30000305,44.29999924,226.8000031,175.1000061,174.8999939,173.5,175
2026-04-22 05:34:00+00,66.80000305,43.90000153,227.6000061,174.8999939,175,173.1999969,174.8999939
2026-04-22 05:33:00+00,68.19999695,45.20000076,227.8000031,174.8999939,175,172.8999939,174.8999939
2026-04-22 05:32:00+00,69.5,47,226.1999969,174.8999939,175,172.8999939,175
2026-04-22 05:31:00+00,67.19999695,44.09999847,225.1999969,174.8000031,175,173.8000031,175
2026-04-22 05:30:00+00,68.09999847,46,225.6000061,174.8999939,175.1000061,175.3000031,175.1999969
2026-04-22 05:29:00+00,68.90000153,43.90000153,226.8000031,175,175.1999969,176,175.1000061
2026-04-22 05:28:00+00,73.09999847,46.79999924,226.6999969,175,175.1000061,174.8000031,175.1000061
2026-04-22 05:27:00+00,72.30000305,45.70000076,228.8000031,175.1000061,174.8999939,174.8999939,175
2026-04-22 05:26:00+00,67.59999847,45.40000153,227.1000061,175.1999969,175,174.8000031,175
2026-04-22 05:25:00+00,69.30000305,45.59999847,225.6000061,174.8999939,175.1999969,174.6000061,175.1000061
2026-04-22 05:24:00+00,71.40000153,46.40000153,224.8999939,174.8000031,175.3000031,174.3999939,175.1000061
2026-04-22 05:23:00+00,66.5,44.40000153,225.3999939,175.3000031,175.3000031,174.5,175
2026-04-22 05:22:00+00,66.80000305,44.90000153,226.5,175.1999969,175,174.8000031,175
2026-04-22 05:21:00+00,72.30000305,46.79999924,227.6999969,175.3999939,175,174.5,174.8999939
2026-04-22 05:20:00+00,72,46.79999924,227.3999939,175.1000061,175,174.5,174.8000031
2026-04-22 05:19:00+00,74.90000153,49,226.3999939,174.6999969,175,174.3000031,174.8000031
2026-04-22 05:18:00+00,64.09999847,43.70000076,225.1999969,174.6999969,175,174.3000031,174.8000031
2026-04-22 05:17:00+00,68.80000305,44.70000076,225.6000061,175,175,174.5,174.8000031
2026-04-22 05:16:00+00,68.69999695,45.79999924,227,175,175,175.3000031,175
2026-04-22 05:15:00+00,70.40000153,45,227.1000061,175,174.8000031,174.8000031,175
2026-04-22 05:14:00+00,73,46.79999924,227.1000061,174.8000031,174.6999969,174.3999939,175
2026-04-22 05:13:00+00,74.69999695,46.59999847,225.3999939,174.6999969,174.8000031,173.8000031,174.8999939
2026-04-22 05:12:00+00,75.69999695,48.5,224.1999969,175,174.8000031,173.6000061,174.8000031
2026-04-22 05:11:00+00,67.69999695,45.20000076,223.6000061,175.1999969,174.8000031,173.8999939,174.6999969
2026-04-22 05:10:00+00,63.79999924,43.40000153,224.8000031,175.1999969,174.8999939,174.5,174.6000061
2026-04-22 05:09:00+00,69.30000305,44.90000153,225.6000061,174.8000031,175,175.5,174.5
2026-04-22 05:08:00+00,73.90000153,47.90000153,226.6999969,174.6000061,174.8999939,174.8000031,174.6000061
2026-04-22 05:07:00+00,71.30000305,46.79999924,225.1000061,174.8000031,174.8999939,174.3000031,174.8999939
2026-04-22 05:06:00+00,70.90000153,45.90000153,222.8000031,175,175,173.6000061,175.1000061
2026-04-22 05:05:00+00,71.5,47.40000153,222.1999969,175.1999969,174.8000031,173.1999969,175.1999969
2026-04-22 05:04:00+00,69,45.20000076,222.1999969,175.3000031,175,172.3999939,175.1000061
2026-04-22 05:03:00+00,71.19999695,46.09999847,223.8000031,175,175.1999969,173,175
2026-04-22 05:02:00+00,72.59999847,47.59999847,224.3000031,174.8000031,175.1999969,175.3000031,175
2026-04-22 05:01:00+00,72.30000305,47.20000076,224,174.8999939,175.3000031,175.5,175.1999969
2026-04-22 05:00:00+00,73.30000305,46.40000153,223.1000061,175.1000061,175.1999969,173.1999969,175.1999969
2026-04-22 04:59:00+00,78.5,48.59999847,221.6000061,175.1999969,175.1999969,172,175.1999969
2026-04-22 04:58:00+00,74.69999695,49.90000153,221.5,175.1999969,175.1000061,174,175
2026-04-22 04:57:00+00,77.30000305,51,222.8000031,174.8999939,175,176.3000031,175.1000061
2026-04-22 04:56:00+00,72.80000305,49.20000076,224.3000031,174.8000031,175,176.1000061,175.1999969
2026-04-22 04:55:00+00,74.30000305,48.70000076,224.5,175,175,175,175.1999969
2026-04-22 04:54:00+00,81.19999695,50.20000076,222.8999939,175.1000061,175,174.6999969,175.1999969
2026-04-22 04:53:00+00,73.69999695,49.90000153,223.6999969,175.3000031,175,174.8000031,175
2026-04-22 04:52:00+00,70.19999695,45.79999924,223.3000031,175.3000031,175,175.5,175.1000061
2026-04-22 04:51:00+00,74.19999695,47.20000076,224,174.8999939,175.1999969,175.1000061,175.1999969
2026-04-22 04:50:00+00,67.59999847,46.5,225.1000061,174.8000031,175.1000061,174.6000061,175.3000031
2026-04-22 04:49:00+00,70.59999847,46.09999847,226.6999969,175,175.1000061,174.8000031,175.1000061
2026-04-22 04:48:00+00,66.5,43.70000076,225.3999939,174.8999939,175,175.3999939,175
2026-04-22 04:47:00+00,74.5,46.5,224.1000061,174.8000031,174.8999939,175.5,175
2026-04-22 04:46:00+00,67.40000153,44.40000153,224.1999969,175,174.8999939,175.1999969,175.1000061
2026-04-22 04:45:00+00,67.59999847,46.20000076,225,175.1999969,174.8000031,174.8000031,175.1000061
2026-04-22 04:44:00+00,68.19999695,44.59999847,225.1000061,175.3000031,174.8999939,174.8999939,175
2026-04-22 04:43:00+00,70.19999695,45.20000076,227.6000061,174.8999939,175,174.6000061,175
2026-04-22 04:42:00+00,66.59999847,44.20000076,226.8999939,174.8000031,174.8000031,174.6999969,174.8999939
2026-04-22 04:41:00+00,67.40000153,44.79999924,225.5,175.1000061,175,174.8000031,174.8000031
2026-04-22 04:40:00+00,66.69999695,42.79999924,224.8999939,175.3000031,174.8999939,174.5,174.8000031
2026-04-22 04:39:00+00,68.30000305,44.09999847,223.8999939,175.1000061,175,174.6999969,174.8999939
2026-04-22 04:38:00+00,73.5,47.29999924,225,174.8999939,174.8999939,175.1000061,175
2026-04-22 04:37:00+00,72.90000153,46.20000076,225.6000061,174.8000031,174.8000031,175,175.1000061
2026-04-22 04:36:00+00,68,44.79999924,227.6999969,174.8999939,174.8999939,175,175
2026-04-22 04:35:00+00,70.5,44.29999924,226.5,175,175.1000061,174.8999939,174.8999939
2026-04-22 04:34:00+00,66.40000153,45.20000076,225.8999939,175.1000061,175.1000061,174.8000031,174.8999939
2026-04-22 04:33:00+00,65.90000153,45.5,224.8000031,175,174.8999939,174.8999939,174.8999939
2026-04-22 04:32:00+00,63.40000153,44,224.8999939,175,174.8000031,174.6999969,175.1000061
2026-04-22 04:31:00+00,66.40000153,43.70000076,225.3000031,175,174.8999939,174.8000031,175.1000061
2026-04-22 04:30:00+00,65.40000153,44,226.6999969,175.1999969,175,175.1000061,175
2026-04-22 04:29:00+00,69.40000153,45.59999847,226.5,175.1999969,175.1999969,175,175
2026-04-22 04:28:00+00,72.5,47,227.1000061,175,175.3000031,175.1000061,174.8999939
2026-04-22 04:27:00+00,64.19999695,44,226.1999969,174.8000031,175,174.8000031,174.8999939
2026-04-22 04:26:00+00,67.5,44.29999924,225.3000031,175.1000061,174.8999939,174.8999939,175
2026-04-22 04:25:00+00,68.5,44.40000153,225.8000031,175.1000061,174.8000031,174.8999939,175.1000061
2026-04-22 04:24:00+00,70,43.5,226.1999969,174.8000031,174.6999969,174.6000061,175.1000061
2026-04-22 04:23:00+00,66.59999847,43.90000153,227.5,174.8000031,174.8999939,174.5,175
2026-04-22 04:22:00+00,67.5,44,227.5,175,175.1000061,174.6000061,174.8999939
2026-04-22 04:21:00+00,76.5,52.29999924,226.6000061,175.1999969,175.1999969,174.3999939,174.8999939
2026-04-22 04:20:00+00,70.30000305,44,225.6000061,175.1000061,175.1000061,174.6000061,175
2026-04-22 04:19:00+00,66.40000153,44.90000153,225.3999939,175,174.8999939,174.6000061,175.1999969
2026-04-22 04:18:00+00,69.80000305,45,226,174.8000031,174.8999939,174.8000031,175.1000061
2026-04-22 04:17:00+00,71.30000305,47.20000076,227.1999969,174.6999969,175.1000061,175,175
2026-04-22 04:16:00+00,66.19999695,44.70000076,228.3000031,174.8000031,175.1999969,175,175
2026-04-22 04:15:00+00,69.5,45.79999924,227.6999969,175.1000061,175,174.8999939,175
2026-04-22 04:14:00+00,69.19999695,44.09999847,226.3999939,175.1000061,174.8999939,174.8000031,175.1000061
2026-04-22 04:13:00+00,77.40000153,49.20000076,225.1000061,174.8000031,174.8000031,175.1999969,175.1000061
2026-04-22 04:12:00+00,65.40000153,43.5,226.3999939,175,175,175.1999969,175
2026-04-22 04:11:00+00,71.09999847,45.40000153,226.8000031,175.3000031,175.1999969,175.1999969,174.8999939
2026-04-22 04:10:00+00,66.5,43.09999847,229.1999969,175.3999939,175.1999969,174.5,174.8000031
2026-04-22 04:09:00+00,70.59999847,44.59999847,229.1000061,175.3999939,175,174.3000031,175
2026-04-22 04:08:00+00,65,44.79999924,228.1999969,175.3999939,174.8999939,174.3999939,175
2026-04-22 04:07:00+00,68.5,43.59999847,226.6000061,174.8000031,174.8000031,174.6999969,175.1000061
2026-04-22 04:06:00+00,69,44.09999847,226.3000031,174.8000031,175,175.3000031,175.1999969
2026-04-22 04:05:00+00,63.09999847,43.40000153,226.3999939,175,174.8999939,175.1000061,175.1000061
2026-04-22 04:04:00+00,70.69999695,44.59999847,228.1999969,175,175,175,175
2026-04-22 04:03:00+00,75.5,47.90000153,228,175.1999969,175,174.6999969,175
2026-04-22 04:02:00+00,68.69999695,45.79999924,228.8999939,175.1999969,175,174.1999969,175.1000061
2026-04-22 04:01:00+00,67.40000153,44,228.1000061,175,175.1999969,174,175.1000061
2026-04-22 04:00:00+00,68.5,44.90000153,227.3000031,174.8000031,175.1000061,173.8999939,175
2026-04-22 03:59:00+00,73.19999695,44.90000153,225.8999939,174.6999969,174.8000031,174,174.8999939
2026-04-22 03:58:00+00,64.5,43.29999924,227.6999969,174.8999939,175,174.8999939,174.8000031
2026-04-22 03:57:00+00,70.09999847,46.09999847,227.6000061,175,175.1000061,175.6999969,174.8000031
2026-04-22 03:56:00+00,67.59999847,45.59999847,227.6999969,175.1999969,175.1000061,174.8999939,174.8000031
2026-04-22 03:55:00+00,75.59999847,48.40000153,226.1999969,175,175.1000061,174.3999939,174.8000031
2026-04-22 03:54:00+00,69.19999695,44.70000076,226.6999969,174.8000031,175,174.3999939,174.8999939
2026-04-22 03:53:00+00,71.80000305,45.20000076,225.8999939,175,174.8999939,174.3999939,175.1000061
2026-04-22 03:52:00+00,67.59999847,43.70000076,226.8999939,175.1999969,175,174,175.1000061
2026-04-22 03:51:00+00,66.5,46.5,227.3999939,175,175,173.6999969,175
2026-04-22 03:50:00+00,71,44.5,228,174.8999939,174.8999939,174.5,175
2026-04-22 03:49:00+00,69,45.79999924,227.1999969,174.8000031,175,175.5,175
2026-04-22 03:48:00+00,69.40000153,44.59999847,226.1999969,175,175.1000061,175.5,175.1000061
2026-04-22 03:47:00+00,77.09999847,49,224.8000031,174.8000031,175.1000061,175.1000061,175.1999969
2026-04-22 03:46:00+00,72.5,45.20000076,225.1999969,174.8999939,175,174.8999939,175.1000061
2026-04-22 03:45:00+00,73.69999695,48.79999924,227.6000061,175.3000031,175,174.8000031,175
2026-04-22 03:44:00+00,72.30000305,46.40000153,227.6000061,175.3000031,175.1000061,174.6999969,175
2026-04-22 03:43:00+00,68.19999695,46.09999847,228.5,175,175.1999969,174.8000031,175
2026-04-22 03:42:00+00,71.19999695,47,226.1999969,174.8999939,175,175,175
2026-04-22 03:41:00+00,70.09999847,44.09999847,226.6999969,175,175,175,175.1000061
2026-04-22 03:40:00+00,65.90000153,45.40000153,225.8999939,175,175,174.8000031,175
2026-04-22 03:39:00+00,66.69999695,43.70000076,227,174.8000031,175,174.6000061,175
2026-04-22 03:38:00+00,70.59999847,43.70000076,227.5,175,175,174.3000031,174.8000031
2026-04-22 03:37:00+00,70,46.20000076,228,174.8000031,175,174.5,174.8000031
2026-04-22 03:36:00+00,66.19999695,44.20000076,227.8000031,175,174.8999939,174.6999969,174.8000031
2026-04-22 03:35:00+00,65.09999847,43.09999847,226.1000061,175.1999969,174.8000031,174.8000031,174.8000031
2026-04-22 03:34:00+00,70.30000305,45.5,226.1999969,175.1999969,174.8999939,175,174.8000031
2026-04-22 03:33:00+00,67.19999695,44.29999924,225.6000061,175,174.8999939,174.8000031,174.8999939
2026-04-22 03:32:00+00,69.40000153,44.5,227.3999939,174.8000031,175,174.6999969,175.1000061
2026-04-22 03:31:00+00,71.69999695,46.59999847,227.8000031,175,174.8000031,174.3000031,175.1000061
2026-04-22 03:30:00+00,69.09999847,44.09999847,228,175.1999969,174.8000031,174.3999939,175
2026-04-22 03:29:00+00,69.19999695,43.70000076,226.6000061,175.1999969,174.8999939,174.1999969,175
2026-04-22 03:28:00+00,67.30000305,43.70000076,227.5,175,175.1000061,174.1000061,175.1999969
2026-04-22 03:27:00+00,69.80000305,47.5,226.1000061,175,175,173.8000031,175.1000061
2026-04-22 03:26:00+00,69.30000305,44,228.1000061,175,174.8999939,173.8999939,175
2026-04-22 03:25:00+00,67,43.90000153,228.3000031,175.1000061,174.8999939,174.5,174.8999939
2026-04-22 03:24:00+00,73.90000153,47.59999847,227.6000061,175.1000061,175,175.3000031,174.8999939
2026-04-22 03:23:00+00,66.80000305,44.29999924,227.1999969,174.8999939,175.1999969,175.5,175
2026-04-22 03:22:00+00,66.19999695,44.59999847,226.6999969,174.6999969,175.1999969,174.6000061,175.1000061
2026-04-22 03:21:00+00,72.19999695,46,226.1000061,175,175.1000061,174.8000031,175.1999969
2026-04-22 03:20:00+00,70.59999847,45.40000153,227.8000031,175.1000061,175,175,175.1000061
2026-04-22 03:19:00+00,69.90000153,45.29999924,229.5,174.8999939,174.8999939,174.8999939,175
2026-04-22 03:18:00+00,68.69999695,46.70000076,229.6999969,175.1999969,175.1999969,174.5,175
2026-04-22 03:17:00+00,71.40000153,48.59999847,228.8999939,174.8999939,175.1999969,173.8000031,175
2026-04-22 03:16:00+00,68,45,228.3999939,174.8999939,175.3000031,174.3999939,175.1999969
2026-04-22 03:15:00+00,68.69999695,43.70000076,227.1000061,175.1999969,175.3000031,175.5,175.1000061
2026-04-22 03:14:00+00,64.40000153,44.09999847,226.8999939,175,175.1000061,175.1000061,175
2026-04-22 03:13:00+00,70.69999695,44.40000153,228.6999969,174.6000061,175,174.8000031,174.8999939
2026-04-22 03:12:00+00,70.40000153,43.70000076,229,174.8000031,175,174.6999969,174.8000031
2026-04-22 03:11:00+00,72.30000305,47.20000076,230,175.1000061,175.1999969,174,174.8000031
2026-04-22 03:10:00+00,70.09999847,45.09999847,228.6000061,175.1000061,175.1000061,173.8999939,174.8999939
2026-04-22 03:09:00+00,65.80000305,44.20000076,227.1999969,174.8999939,175,174,175
2026-04-22 03:08:00+00,69.80000305,44.90000153,225.8000031,174.8999939,175,174.6999969,175.1000061
2026-04-22 03:07:00+00,65.5,44.09999847,227.3999939,174.8000031,175,175.3000031,175
2026-04-22 03:06:00+00,68.19999695,44.90000153,227.6000061,175,175,175.1000061,175
2026-04-22 03:05:00+00,66.30000305,43.5,228.8999939,175.1000061,175,175.1999969,175
2026-04-22 03:04:00+00,65.30000305,44.40000153,229.1999969,175,175,174.8000031,174.8999939
2026-04-22 03:03:00+00,67.59999847,44.79999924,228.3999939,175,174.8999939,174.5,174.8000031
2026-04-22 03:02:00+00,71.19999695,45.90000153,226.6999969,175,174.8000031,174.6000061,174.8999939
2026-04-22 03:01:00+00,71.80000305,46,226.8999939,175.1999969,174.8000031,175,175
2026-04-22 03:00:00+00,70,46,228.1999969,175.3999939,174.8000031,175.1000061,175.1000061
2026-04-22 02:59:00+00,68.69999695,45.79999924,228.8999939,175.3000031,174.8000031,175,175.1000061
2026-04-22 02:58:00+00,71.30000305,45.40000153,230,175,174.8000031,174.6999969,175
2026-04-22 02:57:00+00,74.09999847,48.5,228.3999939,174.8000031,174.8999939,174.6999969,174.8999939
2026-04-22 02:56:00+00,71.19999695,45.20000076,228.1999969,174.8000031,174.8999939,174.6000061,174.8999939
2026-04-22 02:55:00+00,68.30000305,45.59999847,227,175.1000061,175,174.5,175
2026-04-22 02:54:00+00,74.09999847,47.40000153,226.8999939,175.3999939,175,175.3999939,175.1000061
2026-04-22 02:53:00+00,78.90000153,51.29999924,226.6999969,175.1999969,175,175.3000031,175
2026-04-22 02:52:00+00,69.19999695,45.09999847,229.1999969,175,175,175,174.8999939
2026-04-22 02:51:00+00,71.69999695,45.70000076,229,174.8999939,175,175.1000061,174.8000031
2026-04-22 02:50:00+00,68.80000305,46.09999847,228.5,175,175,174.8999939,174.8000031
2026-04-22 02:49:00+00,72.59999847,46,226.5,174.8999939,175,174.5,174.8000031
2026-04-22 02:48:00+00,68.40000153,45.09999847,226.1999969,174.6000061,175.1000061,174.5,174.8999939
2026-04-22 02:47:00+00,69.5,45.79999924,226.6999969,174.8000031,175.1999969,174.6999969,175.1000061
2026-04-22 02:46:00+00,70,45.5,228.5,175,175.1000061,174.8999939,175.1000061
2026-04-22 02:45:00+00,69.5,45.29999924,229.1999969,175,174.8999939,174.8999939,175
2026-04-22 02:44:00+00,71,46.09999847,228.6999969,174.8000031,174.8000031,174.6999969,175
2026-04-22 02:43:00+00,65.19999695,44.70000076,227.8999939,174.8000031,174.8000031,174.3999939,175
2026-04-22 02:42:00+00,68,44.20000076,226.3000031,175,175,174.5,175.1000061
2026-04-22 02:41:00+00,66.09999847,43.90000153,226,175.1000061,175,175,175.1000061
2026-04-22 02:40:00+00,67.80000305,44.09999847,226.3999939,174.8999939,175,175.1999969,175
2026-04-22 02:39:00+00,66.90000153,44.09999847,228.3000031,174.6999969,174.8999939,174.8000031,175
2026-04-22 02:38:00+00,70,48.09999847,228.5,175,174.8000031,174.8000031,175
2026-04-22 02:37:00+00,74,47.59999847,229.1999969,175.1000061,175,174.6000061,174.8999939
2026-04-22 02:36:00+00,66.90000153,44.20000076,226.8000031,174.8000031,175,174.6999969,174.8999939
2026-04-22 02:35:00+00,70.30000305,44.40000153,226.3000031,174.8000031,175,174.6000061,174.8999939
2026-04-22 02:34:00+00,68.5,45.29999924,225.8999939,175.1000061,175,174.6000061,175
2026-04-22 02:33:00+00,67.59999847,44.70000076,227.1000061,175.3000031,174.8000031,175,175.1000061
2026-04-22 02:32:00+00,71.5,45,227.8999939,175.1000061,174.8000031,175,175.1000061
2026-04-22 02:31:00+00,68,45.40000153,228.1000061,175.1999969,174.8000031,175.3999939,175.1000061
2026-04-22 02:30:00+00,69.90000153,45.79999924,227.6000061,174.8000031,175,175.3000031,175
2026-04-22 02:29:00+00,68.59999847,46.20000076,227.1000061,174.6999969,175.1000061,174.8999939,174.8999939
2026-04-22 02:28:00+00,77.80000305,47.5,225.6000061,174.8999939,175.1999969,174.5,175
2026-04-22 02:27:00+00,68.09999847,43.70000076,227.5,175.1999969,175.3000031,174.6000061,175.1000061
2026-04-22 02:26:00+00,68.40000153,45.59999847,228.5,175.1999969,175.1999969,174.8000031,175
2026-04-22 02:25:00+00,68.19999695,45.29999924,229.3999939,175.3000031,175.1000061,175.1000061,175
2026-04-22 02:24:00+00,68,44.59999847,228.6000061,175.1999969,174.8999939,175.1000061,174.8999939
2026-04-22 02:23:00+00,69.09999847,44.40000153,227.3000031,174.8999939,174.8999939,175.3000031,174.8999939
2026-04-22 02:22:00+00,68.59999847,46.29999924,226.6000061,175,175,175,174.8999939
2026-04-22 02:21:00+00,70,44.90000153,226.1999969,175.1999969,175.1999969,174.8999939,175.1000061
2026-04-22 02:20:00+00,72.30000305,45.70000076,228.3000031,175.3000031,175.1999969,174.8000031,175.1999969
2026-04-22 02:19:00+00,68,45.79999924,229.1000061,175,175,174.6999969,175
2026-04-22 02:18:00+00,74.40000153,45.70000076,229.1000061,174.8000031,174.8999939,174.5,175
2026-04-22 02:17:00+00,66.90000153,44.70000076,228.1999969,174.8999939,175,174.3999939,174.8999939
2026-04-22 02:16:00+00,69.19999695,45.5,227.3000031,175,175,174.3999939,174.8999939
2026-04-22 02:15:00+00,70.5,46.29999924,226.1000061,175,175,174.5,175
2026-04-22 02:14:00+00,68.40000153,44.40000153,227,175,175,174.8000031,175.1999969
2026-04-22 02:13:00+00,72.19999695,45.40000153,228.6000061,175,175,174.8999939,175.1999969
2026-04-22 02:12:00+00,68.80000305,46.70000076,228.6000061,175,175,174.8999939,175
2026-04-22 02:11:00+00,69.80000305,45.40000153,227.8999939,175.1000061,175,175,174.8999939
2026-04-22 02:10:00+00,70.09999847,46,227.5,175,175.1000061,175,175
2026-04-22 02:09:00+00,70.5,44.90000153,227.3999939,175,175,174.6999969,175.1000061
2026-04-22 02:08:00+00,75.5,48.20000076,226.8999939,175.1000061,175.1000061,174.6999969,175.1999969
2026-04-22 02:07:00+00,69,44.90000153,228.3999939,174.8999939,175,174.6999969,175
2026-04-22 02:06:00+00,70,45.29999924,229.1000061,174.8000031,174.8000031,174.6999969,175
2026-04-22 02:05:00+00,67.5,44.09999847,229.5,175,174.8999939,174.6999969,175
2026-04-22 02:04:00+00,71.30000305,45.20000076,228.3999939,175,175,174.6999969,174.8999939
2026-04-22 02:03:00+00,72,45.59999847,227.6000061,175,175.1000061,174.6999969,174.8999939
2026-04-22 02:02:00+00,70.69999695,44.40000153,225.8999939,174.8999939,175.1999969,174,175
2026-04-22 02:01:00+00,72,46.20000076,227.8000031,174.6999969,175,173.8999939,175.1000061
2026-04-22 02:00:00+00,67.59999847,45.5,228,174.8000031,174.8000031,174.3000031,175
2026-04-22 01:59:00+00,70.19999695,45.5,230,174.8000031,174.8000031,174.8999939,175
2026-04-22 01:58:00+00,72.19999695,46.09999847,228.3000031,174.8000031,175,174.6999969,175
2026-04-22 01:57:00+00,71.19999695,47.5,228.1000061,174.6999969,175,175,175
2026-04-22 01:56:00+00,70.59999847,45.29999924,226,174.8000031,174.8999939,175,175
2026-04-22 01:55:00+00,66.69999695,45.20000076,226.3000031,175,175,174.8000031,175.1000061
2026-04-22 01:54:00+00,71.40000153,46.59999847,226.5,175.1999969,174.8999939,175,175
2026-04-22 01:53:00+00,68.90000153,44,227.5,175.3999939,174.8000031,174.8000031,175
2026-04-22 01:52:00+00,71.09999847,45.40000153,228.3000031,175.1000061,174.8999939,174.1000061,175
2026-04-22 01:51:00+00,68.09999847,44.79999924,227.6000061,174.8000031,175,174.6000061,175.1000061
2026-04-22 01:50:00+00,67.09999847,44.59999847,226,174.8999939,175,175.1999969,175.1000061
2026-04-22 01:49:00+00,70.59999847,47.70000076,226.1999969,175.1999969,175,175.1000061,175.1000061
2026-04-22 01:48:00+00,71.40000153,46.59999847,225.1999969,175.1000061,174.8000031,174.5,175
2026-04-22 01:47:00+00,70.19999695,46,227.1000061,174.8999939,175.1000061,174.3000031,175
2026-04-22 01:46:00+00,70.80000305,46.20000076,228.8000031,174.6999969,175.1999969,174.6000061,175
2026-04-22 01:45:00+00,71.90000153,45.70000076,228.1000061,174.8999939,175.3000031,174.8000031,175
2026-04-22 01:44:00+00,73.40000153,45.90000153,227.8999939,175.1999969,175.3999939,174.8000031,175.1000061
2026-04-22 01:43:00+00,70.59999847,46.29999924,226.3999939,175.3000031,175,174.6999969,175.1000061
2026-04-22 01:42:00+00,69.19999695,47.29999924,225.8999939,175.3000031,175,175.1000061,175
2026-04-22 01:41:00+00,68.59999847,45.40000153,225.8000031,174.8999939,174.8000031,175,174.8999939
2026-04-22 01:40:00+00,69.19999695,45.59999847,227.3000031,174.8000031,174.8000031,175,174.8000031
2026-04-22 01:39:00+00,73.30000305,47.29999924,227.6000061,175.1000061,174.8999939,174.6000061,174.8000031
2026-04-22 01:38:00+00,72.80000305,45.59999847,227.8999939,175,175,173.3999939,174.8000031
